[[-319.7404075, 132.8902166, 517.5181752, 184.0671052, 948.0996123, -516.8805739, -523.4667744, -906.2995785, 960.6763837, 732.8909045, 408.4066205, 223.9898134, 692.2648738, -136.1012873, -647.7908073, 317.1566297, -880.8567586, -681.7237447, -645.817587, -250.9607038, 458.0762031, -240.5804925, -817.2282882, 534.8716386, -757.0659042, 450.7454492, -366.868006, -486.9484627, 295.8768439, 938.4437134, 311.3792582, -321.2146783, -390.2543891, 396.1909683, -701.6006857, 739.3182681, 392.901479, -466.3739801, 118.2599677, 323.1892521, 926.434268, -34.88682637, 381.2208649, -298.3528989, -959.8849931, -255.6364444, -826.2396969, -836.1506714, -232.5581681, 60.45038873, ],
[210.182321, 590.8998176, -659.165964, 880.7125679, 723.9762607, 780.3163275, -428.1262025, -163.4446957, 584.0142586, 317.4852573, 389.2176827, -988.0436077, -400.6648332, -975.2327332, -447.6056534, -739.5901628, 180.4330277, -658.9749654, 300.2479562, -644.9508718, -924.7327937, -919.5771723, -635.2507394, -520.6484852, -966.6198851, -519.8701535, 860.6307954, 715.6424708, 588.508843, -571.8891352, -550.3327436, -584.6472873, 870.5001032, -591.4993921, 918.4275878, -162.4040789, -721.6251957, -828.7443464, -360.1640566, -458.8954399, 822.8672525, 880.6922619, 628.9340109, -604.2543729, -419.6960012, -513.2367458, -506.972031, 833.4912959, 806.6029782, 250.9559742, ],
[-47.62970433, -963.5494845, 327.9056215, -708.0620639, -355.3918277, 229.1425841, 407.9376509, -465.737289, -374.5453271, 156.5538811, 716.4159284, 466.1467867, -940.0023816, -115.6066303, 572.0303439, 130.3408117, 354.7527107, -585.3324281, 247.1667123, 771.4239571, -954.1739633, 951.8218003, 590.0911379, -221.1922226, -444.9496079, 534.2887537, -934.8269777, 517.2243179, 116.9053112, 85.25613337, 993.8493941, 691.1343879, 587.1130665, 654.8534794, 458.0940801, 155.1421266, 139.6986331, 725.2120477, 784.9565881, -106.2403417, -997.5199929, 776.8696105, 940.7770015, 234.2376363, 521.6039908, -229.9442194, 230.8618351, -347.7478464, -567.653536, 403.1825283, ],
[598.2764234, 272.2589127, -53.55876074, 956.0436977, -621.2420878, 408.2922702, -854.4165567, -722.6014007, 505.3904314, 24.35571083, 938.4843915, 406.0066367, -726.4944884, 149.4532631, 816.9494154, -427.8848939, 161.8961547, 897.4623437, 695.3842425, 724.0264171, -374.5864277, -977.472422, -678.121292, 67.50585956, 43.63947532, -11.60350652, -563.8225964, 158.3921076, -418.5783053, -737.6992748, -804.9524669, 673.2808661, 72.21415503, 116.5398942, 911.569561, 442.8351998, 195.2482739, -943.3152154, -897.1852844, -88.79284989, 153.6078477, -4.972399308, 8.275809229, -283.46782, 732.0430098, -76.29180826, 746.2400178, -31.86720764, 270.3526436, 139.9666264, ],
[-79.91648504, -225.7512506, 633.7229186, -394.0178255, -885.1258738, 69.20143274, -442.0200696, -763.7364796, 868.3874385, 669.5921273, -983.8706819, 35.52021582, 245.9094134, 607.7630643, -150.6155943, 877.1978125, 1.735108075, -145.6948135, -63.09800221, 283.5278538, -178.6345323, 385.3549105, 438.5233639, 69.28902729, 841.9234144, 450.3716027, -968.0138729, -768.5228295, -343.6384122, -135.8443028, 209.9180101, -167.3638226, -786.4790146, 207.4649098, -429.1921255, 138.7785048, 7.002481255, 565.9068712, 492.2218923, 347.7584011, -86.85417777, 858.0236613, 910.0917906, 985.8677294, 506.785124, 842.0714912, 259.0045366, 68.42841187, -559.2207178, -64.24533635, ],
[362.6672982, 844.7826155, -829.0318559, 735.0208733, -876.8098282, 184.5667543, -254.3588152, -315.9140981, 325.4255141, -681.8757904, 899.0178779, 401.2937771, -287.4614115, -347.4576966, 471.1481788, 257.0379331, 777.5831754, 114.8710083, 606.8895194, -562.7426435, -116.1383993, 406.2117514, 366.7042358, -915.2206078, -632.3565659, 306.9436313, 526.5457707, -546.9134586, 614.8055681, -130.7372898, 467.073049, -4.30779761, 190.4072768, 946.6221491, 147.5683915, 251.5129451, 74.33653433, 802.4024074, -391.6698252, -447.0692567, 478.7080183, 776.9411785, -252.0492383, -245.3661068, 322.0155079, 475.2529878, 146.5622728, -898.8852548, -649.5830167, 528.8401209, ],
[-867.3875616, 705.8577541, 550.2323148, -363.6594887, -674.6269337, 198.4096274, 612.4921635, 831.9827599, -574.2145039, -411.3609873, -686.088014, 574.44961, 104.4792461, 737.325455, -864.3113502, 758.5988396, 290.2773553, -106.3413952, 110.6913798, 213.631498, 363.3929901, 433.9172166, 884.4976222, -448.2878616, 171.4411536, 911.1793965, 134.6064465, 71.302635, -691.8148066, -981.4121423, -353.5805873, -876.409312, 764.1399677, 388.276208, 236.2131905, 136.1217646, -135.2905568, -602.8585205, 298.8830446, 702.5858712, -137.6388645, 837.6684285, -574.0664113, 288.3752178, 665.1376917, -766.7960365, -83.84247924, 515.2604081, 823.810819, -377.8029837, ],
[-789.9959653, 642.2584962, -410.7633994, 306.2223166, 242.4331173, 885.561572, 881.9694695, 99.86068529, 757.5047831, -727.9468984, -270.2689545, 61.85833969, 241.8550129, -349.0765947, 229.8187917, -61.16843016, -716.1774957, 868.8530522, 445.425803, -651.1456404, 458.9897247, 37.24062674, -778.9777168, 617.9267346, 954.6441086, 359.8069397, 903.5824011, 705.5211445, -346.0853442, -57.85125075, -581.848333, 262.8913583, 227.7299052, -873.1587464, 836.5542555, -994.0936629, 517.2780064, 18.16175811, -700.9421921, -534.2181284, -533.7412261, 598.7245859, -627.9715138, 254.9466066, 565.6242457, -592.2665628, -851.0820214, 741.1722382, 34.94788809, -76.16467876, ],
[-714.8842174, 979.6645673, -904.4206205, -385.9912693, 767.4506197, 707.7981755, 806.5920094, -773.4160505, -842.8724903, 704.1853769, 842.3134929, -887.3702881, -900.5432162, 77.05874603, 507.0450193, -677.3476474, 128.1883591, 103.2596133, 678.4108816, 592.2270863, 310.2383311, -195.5750202, -795.6646863, -686.9354695, 190.3182745, 524.5524565, 700.958435, 466.0442536, -64.91438705, -219.4832866, -839.4485318, -540.6372655, -164.9246171, 277.1317458, -615.0779821, -192.1414481, -630.6072106, 729.0303635, -689.5301134, -704.816582, -497.1923894, 18.07215952, 35.45321125, 756.7372582, 877.882145, -991.2632148, 654.2048366, 508.0596577, 226.7400827, -227.9667205, ],
[940.8872326, -884.401118, 743.1132559, -867.1575132, 776.5134163, -80.22183649, 936.1771953, -978.6613336, -806.2360741, 686.4380616, 188.2854311, -292.0536449, -762.6686945, 525.8959137, -91.5103488, -852.5845343, -829.9480219, -527.1113815, 732.8858125, 663.6076856, -653.7137289, 624.2997259, 40.18227786, -212.9358285, -986.3195678, -682.6433386, 253.224463, -900.2643383, 820.3964932, 18.32753904, -128.6577203, -220.243996, -698.6938248, 361.0197478, 726.9223282, -205.894108, 8.979277827, -782.9361424, -811.0146549, -14.27117806, -757.826829, -693.4913487, 610.3789996, 768.2238986, -67.02435119, 59.74836638, 820.4376831, -521.4159231, 455.2446989, 598.833122, ],
[735.2748517, -988.5926817, -542.3584964, -797.1479813, -968.8795777, 425.663902, -169.5137844, -114.3691939, -408.4594289, 756.1475186, -977.5303216, 557.2171052, 904.5368704, 396.7901453, 421.4261218, 584.9791574, 395.4852751, -317.1094727, -53.08337896, 372.5306063, 149.6308864, -235.5843944, -439.1347364, -192.1589025, 13.06909571, -428.0795273, 979.0627533, 348.7606244, -317.9255131, 361.9991993, 239.0229784, -276.5901059, -871.3113805, 548.4069125, 564.9841569, -496.2102182, 119.675808, 974.6153335, -335.2859356, 578.2122088, 497.4525286, 849.4471559, -745.1827558, 296.1548366, 120.1280872, -238.7646645, -183.0912217, -954.6242994, 920.5796244, 240.1443826, ],
[697.3723445, -377.0811888, -922.4606943, -430.601147, 702.5376814, 24.26417416, -230.1735413, 810.8268361, -803.7014591, 48.55382984, -399.6975012, -517.6534903, 406.6011869, -485.8823712, 945.4651321, 61.96034591, -889.9654112, 450.8344132, 912.4759599, 64.31421975, 147.4047023, -355.0099741, 878.2190234, -946.1899513, -300.2852523, 55.96917311, 211.1067237, -93.00747833, 551.4073048, -365.6443007, -904.2985788, -911.6548459, 34.16906883, 982.5779387, -359.015216, 456.9056462, -729.6798346, -448.1988867, -508.436102, 861.1127287, 538.6888296, 330.0502648, -280.6762046, -157.0291351, -834.0117729, -935.5298418, -441.1234748, 754.6231733, 619.9388777, -91.17911761, ],
[-81.05448283, 753.9935205, 463.2454253, -328.4794764, -520.4452193, 547.7557395, 718.6859879, 342.9306649, -642.8301058, -791.2741139, -764.2803472, -610.524801, -938.2454201, -773.4955887, 934.5542097, 365.1706984, 311.7673969, 95.86029989, -775.3640289, 994.1831154, 46.13755984, 724.9418532, -273.2695322, -850.4279627, -211.3449026, -814.275128, 762.9265574, 703.0119876, -814.1415406, 701.8719432, 362.9567967, -991.7795736, 552.2581981, -271.973388, 550.0755821, -585.3922039, 801.7350617, 415.0083542, 949.1962482, -588.952964, -616.2867721, -355.5101652, -897.0933536, -982.6829427, 51.92805455, 549.7815361, 824.2716497, -55.28690978, 911.6909597, 572.3918054, ],
